   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0944410e-04   1.5632456e-01   1.1909115e-01   1.4881389e-01   1.9407832e-01   5.2101272e-02   4.6956113e-02   2.1039638e-02   8.1248571e-02   1.8969163e-02   1.6126788e-01
   1.2428489e-04   5.2970186e-02   1.9252187e-01   1.2539827e-03   9.3298412e-03   1.7899726e-01   2.3481031e-01   9.5386868e-02   1.7867764e-02   8.3235197e-03   2.0841412e-01
   1.4253876e-04   2.8071119e-01   1.0415839e-01   3.6480362e-02   1.3827288e-02   1.2864414e-02   2.1190078e-01   2.1858849e-01   2.7361249e-03   1.7970286e-02   1.0062014e-01
   2.2923467e-04   1.1127618e-01   2.5397258e-01   3.6354960e-02   1.8869667e-02   2.6045897e-02   4.1709737e-02   8.4146908e-02   1.1018010e-01   1.0886757e-01   2.0834717e-01
   3.2774554e-04   1.2745437e-02   1.5237273e-02   4.3986964e-02   2.8275513e-02   1.2045310e-01   1.3629945e-01   1.3971386e-01   1.3986550e-01   2.9835739e-01   6.4737772e-02
   4.4685375e-04   9.1881159e-02   2.5159869e-01   6.4616295e-02   2.3230300e-01   1.0332653e-02   1.0219073e-02   5.5794803e-02   2.2478171e-01   4.2462359e-02   1.5563396e-02
   4.7405013e-04   3.9624875e-02   2.8219551e-02   2.1338452e-01   3.4048382e-03   3.5016446e-02   2.2454919e-01   1.9372169e-02   2.5107135e-01   1.6607046e-01   1.8812550e-02
   5.3231747e-04   2.7559136e-02   2.3077044e-02   5.5588716e-02   1.7353836e-01   1.3035880e-01   9.6383763e-02   1.4405018e-01   2.0631760e-01   1.5936107e-02   1.2665798e-01
   5.5069728e-04   5.3495520e-02   2.0251874e-01   1.0789224e-01   2.1832825e-02   1.4768834e-01   1.5376103e-01   2.4986332e-02   1.5562786e-03   2.2712198e-01   5.8596018e-02
   7.3384608e-04   4.0424689e-03   1.6085941e-02   4.7391435e-02   1.5758070e-01   2.5968631e-02   1.9749554e-01   1.2871948e-01   1.2153482e-01   1.5452417e-01   1.4592296e-01
   8.4995885e-04   1.7831150e-01   1.6538291e-01   1.3509112e-01   6.8232076e-02   2.3084242e-02   1.2120651e-01   5.5595393e-02   8.5794747e-02   3.3439545e-02   1.3301199e-01
   8.7458965e-04   2.1800206e-02   2.2316400e-01   1.0025243e-01   1.5625910e-02   4.0253482e-04   7.6927346e-03   1.3063612e-01   1.9933213e-01   1.3804217e-01   1.6217716e-01
   9.6087188e-04   2.0226106e-01   2.1152808e-02   4.1010893e-02   2.3508223e-01   4.4628411e-02   1.0650025e-01   1.1498155e-01   1.1525881e-01   1.0837894e-02   1.0732522e-01
   1.0722498e-03   1.0702756e-01   5.7438377e-02   1.5872154e-01   3.6274550e-02   1.8248993e-01   5.5088066e-03   5.7840271e-04   2.1754445e-01   3.2257938e-03   2.3011834e-01
