   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00
   3.3359100e-01   3.3378600e-01   3.3262300e-01
   6.1592300e-04   3.3525800e-01   6.6412600e-01
   6.6546000e-01   3.3444200e-01   9.7540500e-05
   3.3170200e-01   6.6689900e-01   1.3991600e-03
   3.3657000e-01   6.9770100e-04   6.6273300e-01
   6.6743600e-01   2.0362400e-03   3.3052800e-01
   4.5696100e-03   6.6365100e-01   3.3177900e-01
   1.1413200e-01   1.1394900e-01   7.7191900e-01
   7.7879800e-01   1.1313400e-01   1.0806800e-01
   4.4425400e-01   4.4571400e-01   1.1003200e-01
   4.4628500e-01   1.1298200e-01   4.4073200e-01
   5.5493200e-01   2.2459400e-01   2.2047300e-01
   1.1174100e-01   7.7641700e-01   1.1184200e-01
   1.1158500e-01   4.4413100e-01   4.4428400e-01
   2.2494500e-01   2.2254200e-01   5.5251300e-01
   2.2383600e-01   5.5469200e-01   2.2147200e-01
   1.6323300e-03   1.1678200e-01   8.8158600e-01
   6.6772400e-01   1.1328300e-01   2.1899300e-01
   4.5046000e-01   5.6655900e-05   5.4948300e-01
   1.1367900e-04   5.5438400e-01   4.4550300e-01
   2.5505700e-03   8.8802900e-01   1.0942000e-01
   4.4380700e-01   3.3428200e-01   2.2191100e-01
   2.2159700e-01   4.4547500e-01   3.3292800e-01
   3.3558500e-01   1.1248100e-01   5.5193400e-01
   1.0866300e-01   3.5414600e-03   8.8779500e-01
   1.8771000e-04   7.7600100e-01   2.2381200e-01
   2.2256300e-01   6.6544900e-01   1.1198800e-01
   2.2204200e-01   2.2500600e-03   7.7570800e-01
   1.1443600e-01   3.3169900e-01   5.5386400e-01
   4.4375000e-01   2.2399000e-01   3.3226000e-01
   2.2274300e-01   3.3517500e-01   4.4208200e-01
   3.3390800e-01   4.4547700e-01   2.2061500e-01
   3.3300600e-01   5.5557600e-01   1.1141800e-01
   4.4247000e-01   5.5616400e-01   1.3661100e-03
   7.7894900e-01   3.5037100e-03   2.1754800e-01
   2.2267900e-01   7.7686500e-01   4.5516100e-04
   5.5427400e-01   4.4450200e-01   1.2245700e-03
   6.6438400e-01   2.2582500e-01   1.0979100e-01
   3.3297700e-01   2.2458900e-01   4.4243400e-01
   1.1436700e-01   6.6377200e-01   2.2186100e-01
   5.5419300e-01   1.1509600e-01   3.3071100e-01
   2.2455000e-01   1.1379500e-01   6.6165400e-01
   5.5360100e-01   3.3404500e-01   1.1235400e-01
   1.5820100e-04   4.4558500e-01   5.5425700e-01
   1.1227600e-01   2.2352100e-01   6.6420300e-01
   5.5727200e-01   3.3415900e-03   4.3938600e-01
   1.1139500e-01   5.5357400e-01   3.3503200e-01
   7.7691300e-01   2.2226100e-01   8.2529600e-04
   3.8221100e-03   2.2385200e-01   7.7232600e-01
   8.8635200e-01   4.7400000e-03   1.0890800e-01
   1.0874900e-01   8.9046200e-01   7.8877600e-04
   8.8306500e-01   1.1365600e-01   3.2793100e-03
   3.7543600e-01   3.7105000e-02   5.8745900e-01
   2.6176400e-01   3.8394300e-02   6.9984200e-01
   2.9623900e-01   4.0867100e-01   2.9508900e-01
   3.4100000e-02   4.2717600e-02   9.2318200e-01
   1.4979500e-01   5.8963900e-01   2.6056600e-01
   4.0439900e-02   3.7083800e-01   5.8872200e-01
   3.7413900e-02   8.1417400e-01   1.4841300e-01
   4.0808200e-01   4.0803300e-01   1.8388500e-01
   3.7012000e-01   3.7107100e-01   2.5880900e-01
   4.0696600e-02   7.0175800e-01   2.5754600e-01
   5.9081800e-01   3.7083500e-01   3.8347800e-02
   1.4823000e-01   3.7505100e-02   8.1426500e-01
   1.4916400e-01   8.1563400e-01   3.5202000e-02
   6.2917400e-01   7.8345700e-02   2.9248000e-01
   1.8840300e-01   2.9607100e-01   5.1552600e-01
   7.0390600e-01   1.5245300e-01   1.4364100e-01
   4.0973200e-01   7.6179100e-02   5.1408800e-01
   5.1754300e-01   4.0727600e-01   7.5180300e-02
   3.7118300e-01   1.5144100e-01   4.7737600e-01
   4.0726000e-01   2.9766400e-01   2.9507600e-01
   1.4914800e-01   3.7098200e-01   4.7987000e-01
   7.0255900e-01   4.0026400e-02   2.5741500e-01
   5.1768000e-01   1.8820300e-01   2.9411800e-01
   2.9811100e-01   1.8616500e-01   5.1572300e-01
   1.5187500e-01   2.5790500e-01   5.9021900e-01
   4.8041200e-01   4.8312600e-01   3.6462300e-02
   3.6993700e-01   4.8246400e-01   1.4759900e-01
   2.9691100e-01   5.1873400e-01   1.8435500e-01
   2.5987600e-01   3.7097200e-01   3.6915200e-01
   3.6966900e-01   2.6092300e-01   3.6940800e-01
   7.4195600e-02   5.1799500e-01   4.0781000e-01
   3.6903600e-01   5.9412900e-01   3.6834700e-02
   3.0098600e-01   7.3448200e-02   6.2556600e-01
   5.9473600e-01   3.9288200e-02   3.6597600e-01
   1.8793200e-01   7.7714900e-02   7.3435300e-01
   1.8456100e-01   4.0982400e-01   4.0561500e-01
   6.2760100e-01   1.8993500e-01   1.8246400e-01
   7.8580800e-02   7.3702200e-01   1.8439700e-01
   4.0606500e-01   5.1992500e-01   7.4009600e-02
   4.7993100e-01   2.6166200e-01   2.5840700e-01
   2.5888000e-01   4.8210700e-01   2.5901300e-01
   2.5668700e-01   7.0435100e-01   3.8962000e-02
   4.0815300e-01   1.8709800e-01   4.0474900e-01
   2.5904000e-01   5.9296600e-01   1.4799400e-01
   7.5004200e-02   8.5031900e-01   7.4677100e-02
   2.9495500e-01   6.2956300e-01   7.5482000e-02
   5.1780700e-01   2.9745200e-01   1.8474100e-01
   4.8126900e-01   3.7091200e-01   1.4781900e-01
   5.9294700e-01   1.5229500e-01   2.5475800e-01
   5.1854500e-01   7.7854200e-02   4.0360100e-01
   2.6070500e-01   2.6304100e-01   4.7625400e-01
   7.6907700e-02   4.0666700e-01   5.1642500e-01
   7.4034200e-01   7.5500500e-02   1.8415800e-01
   1.8654400e-01   1.8587300e-01   6.2758300e-01
   7.2613200e-02   2.9690400e-01   6.3048300e-01
   9.2251700e-01   4.1728900e-02   3.5754200e-02
   4.8154500e-01   1.4986500e-01   3.6859000e-01
   4.0508200e-02   1.5185800e-01   8.0763400e-01
   7.0228400e-01   2.5988400e-01   3.7832300e-02
   3.6884500e-02   4.8078700e-01   4.8232900e-01
   1.8474200e-01   5.1731800e-01   2.9794000e-01
   1.8352700e-01   7.4137900e-01   7.5094500e-02
   1.4804200e-01   4.8159300e-01   3.7036600e-01
   5.9050000e-01   2.6256200e-01   1.4693700e-01
   2.6005400e-01   1.5106700e-01   5.8887900e-01
   1.8561300e-01   6.3091400e-01   1.8347300e-01
   4.8597100e-01   3.8611400e-02   4.7541700e-01
   3.9865300e-02   5.9235600e-01   3.6777900e-01
   2.9849000e-01   2.9620800e-01   4.0530200e-01
   7.6057800e-02   8.0956800e-02   8.4298500e-01
   6.2506700e-01   3.0001000e-01   7.4923100e-02
   3.8941500e-02   2.5933400e-01   7.0172500e-01
   7.4187600e-01   1.8681300e-01   7.1310800e-02
   8.1587500e-01   4.0339600e-02   1.4378600e-01
   3.5670500e-02   9.2532700e-01   3.9002800e-02
   7.4782200e-02   6.2864100e-01   2.9657700e-01
   1.5430200e-01   1.4773500e-01   6.9796300e-01
   1.5265300e-01   7.0208400e-01   1.4526200e-01
   8.1208500e-02   1.8482400e-01   7.3396800e-01
   8.5076000e-01   7.5019700e-02   7.4220000e-02
   8.0990900e-01   1.5317600e-01   3.6915400e-02
   4.2721100e-02   3.9484600e-04   9.5688400e-01
   1.2394800e-03   5.9278900e-01   4.0597200e-01
   2.5443500e-04   1.5644000e-01   8.4330600e-01
   3.8622300e-02   7.7517000e-01   1.8620800e-01
   7.3883200e-01   8.8043900e-04   2.6028700e-01
   1.8600600e-01   5.9243200e-01   2.2156100e-01
   8.1982800e-01   1.0987000e-03   1.7907300e-01
   1.1203900e-01   2.6196300e-01   6.2599800e-01
   3.7404700e-01   4.6298700e-04   6.2549000e-01
   2.6437400e-01   1.1144000e-01   6.2418600e-01
   5.9130400e-01   1.1583700e-01   2.9285900e-01
   6.3088700e-01   1.5097100e-01   2.1814300e-01
   2.9928200e-01   8.0773700e-04   6.9991000e-01
   7.7141700e-02   3.3182400e-01   5.9103400e-01
   3.7088300e-01   4.0806100e-01   2.2105700e-01
   1.1258600e-01   6.2751200e-01   2.5990300e-01
   1.2051800e-03   7.0693700e-01   2.9185800e-01
   4.0829000e-01   1.1426500e-01   4.7744500e-01
   2.6033800e-01   2.2608500e-01   5.1357700e-01
   2.9669200e-01   4.4554900e-01   2.5775800e-01
   1.8751500e-01   5.5323300e-01   2.5925200e-01
   5.1654300e-01   4.4518600e-01   3.8271500e-02
   7.0505100e-01   1.1399700e-01   1.8095100e-01
   2.6143900e-01   1.5670900e-03   7.3699400e-01
   3.7055300e-01   2.2336500e-01   4.0608300e-01
   1.8642600e-01   3.3395000e-01   4.7962300e-01
   4.4752700e-01   7.4347100e-02   4.7812600e-01
   1.5220300e-01   7.2254700e-02   7.7554300e-01
   9.9244100e-06   4.0251100e-01   5.9747900e-01
   3.3300400e-01   3.7167900e-01   2.9531700e-01
   3.7088500e-02   9.6139200e-01   1.5197900e-03
   4.8087700e-01   3.3408700e-01   1.8503600e-01
   7.4313900e-02   4.4466900e-01   4.8101700e-01
   2.5897400e-01   4.0933900e-01   3.3168700e-01
   6.6493800e-01   1.8881500e-01   1.4624600e-01
   4.0648600e-01   4.8300200e-01   1.1051200e-01
   2.2450700e-01   3.9655000e-02   7.3583800e-01
   2.1984200e-01   7.0337500e-01   7.6783400e-02
   1.4943300e-01   2.2239600e-01   6.2817100e-01
   2.5988000e-01   7.3923000e-01   8.8980000e-04
   2.2259900e-01   3.7243400e-01   4.0496800e-01
   4.0701600e-01   2.2434800e-01   3.6863600e-01
   1.4730600e-01   7.7831500e-01   7.4378700e-02
   5.1742300e-01   2.6110200e-01   2.2147500e-01
   3.3176000e-01   6.2988700e-01   3.8352600e-02
   3.7453500e-02   5.1845600e-01   4.4409100e-01
   4.0826100e-01   4.4469700e-01   1.4704100e-01
   3.3277300e-01   4.0861400e-01   2.5861300e-01
   2.9593300e-01   3.3404100e-01   3.7002600e-01
   6.2739900e-01   2.6179200e-01   1.1080900e-01
   2.5865400e-01   6.6622800e-01   7.5118100e-02
   3.6876800e-02   4.0934300e-01   5.5378000e-01
   6.6179800e-01   2.9950400e-01   3.8698500e-02
   3.7073200e-01   2.9685000e-01   3.3241800e-01
   3.7430900e-01   7.4122400e-02   5.5156900e-01
   5.5511800e-01   1.5279400e-01   2.9208900e-01
   6.2955000e-01   1.1461700e-01   2.5583300e-01
   7.4376400e-02   4.1834400e-02   8.8378900e-01
   5.5356900e-01   4.0810600e-01   3.8324900e-02
   2.9590000e-01   5.5696800e-01   1.4713200e-01
   4.8239100e-01   1.8601800e-01   3.3159100e-01
