   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.6630797e-05   1.7377716e-01   4.8944336e-02   4.5833653e-02   1.3441068e-01   6.0688867e-03   1.2753672e-01   1.7008091e-01   1.0601198e-02   1.6688883e-02   9.4608185e-02   1.3325833e-01   3.1712059e-02   6.4223642e-03
   9.0075396e-05   1.8137410e-01   7.9025080e-02   6.5185369e-02   8.8998103e-03   4.6915554e-02   1.9767010e-01   1.1509937e-02   2.0221292e-01   4.0049753e-02   3.2127353e-02   1.1611473e-02   4.9562499e-02   7.3765965e-02
   1.9394799e-04   1.1450508e-01   1.7587946e-02   1.5334199e-01   1.1826922e-01   5.5648384e-04   1.4476316e-01   1.1876783e-02   3.7794582e-02   8.6271764e-02   1.0542790e-01   7.8143830e-02   3.1819266e-02   9.9448049e-02
   4.2985584e-04   1.7052668e-01   1.0305797e-01   1.4985476e-01   9.0465933e-02   1.1108162e-02   7.3663974e-03   7.8827974e-05   4.4083147e-03   4.3068435e-02   7.2419546e-02   2.0278863e-01   2.0484378e-02   1.2394212e-01
   4.9045286e-04   5.4099036e-03   6.0247514e-03   1.5516232e-01   1.4479475e-01   5.3299564e-02   1.4735155e-01   1.0997586e-01   1.6259332e-02   1.3993234e-02   1.2155512e-01   1.2363714e-01   7.6758752e-02   2.5287280e-02
   5.2248111e-04   7.5802407e-02   4.9710244e-02   1.9519777e-01   3.3120583e-02   2.8789897e-02   2.2234297e-02   1.9170571e-01   9.7143035e-02   1.8707607e-01   1.8760302e-02   6.1251533e-03   9.3304257e-02   5.0779489e-04
   7.5111481e-04   4.4131789e-02   2.7711625e-03   6.5396809e-02   1.3630478e-01   6.9266675e-02   1.2084227e-01   1.1553519e-01   1.2160339e-02   1.0769909e-01   1.0852392e-02   2.0436845e-02   2.0197723e-01   9.1874311e-02
   8.0954786e-04   5.3880354e-03   4.9128941e-02   2.0468129e-01   3.1065988e-02   8.2785134e-02   5.2405615e-02   5.3627688e-02   1.2238794e-01   1.6704196e-01   1.9169061e-01   6.6939520e-03   2.3927101e-02   8.3661930e-03
   1.0688855e-03   4.2411933e-03   6.6155112e-02   1.2783270e-01   5.9850349e-02   9.6291427e-04   2.0759023e-02   1.3513548e-01   8.9509645e-02   3.0750808e-03   1.3411550e-01   1.0309330e-01   1.0747952e-01   1.4672129e-01
