   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.0522765e-04   2.7428278e-02   3.7938571e-01   1.9721320e-03   8.8195946e-02   4.6594553e-01   3.6867180e-02
   1.2786923e-03   1.8497270e-02   1.1467684e-01   1.2794747e-01   2.4141949e-01   1.9826949e-01   2.9791075e-01
   1.7689023e-03   3.4443231e-01   2.2275865e-01   1.6719961e-02   2.4859452e-02   3.7176256e-02   3.5228447e-01
   4.4071747e-03   1.6899880e-02   4.6182070e-02   1.5437553e-01   5.3621920e-01   2.2062634e-01   2.1289803e-02
   4.7487742e-03   8.4290747e-02   1.1162061e-03   4.0136053e-01   1.8152932e-01   1.8896197e-02   3.0805822e-01
   5.3504841e-03   1.3669129e-01   1.4708603e-01   2.0620921e-01   2.4475129e-01   2.4828260e-01   1.1629099e-02
   7.0686618e-03   1.0219006e-03   1.0709986e-01   1.5465989e-01   1.7066353e-02   3.3571267e-01   3.7737066e-01
   7.6786506e-03   1.9057634e-01   4.1515866e-02   1.9025570e-02   3.0300904e-01   1.8024836e-01   2.5794617e-01
   7.8874960e-03   1.7107144e-01   4.1210559e-01   1.1841201e-01   2.5260865e-01   4.6176972e-03   3.3297115e-02
   1.0162072e-02   1.9356343e-01   4.2003096e-03   3.7234147e-02   3.1321659e-01   3.7241417e-01   6.9209283e-02
   1.0174199e-02   4.8289966e-03   3.9509847e-01   1.7377402e-02   3.9621311e-01   6.9972332e-02   1.0633549e-01
   1.0259555e-02   2.6247449e-01   2.7025451e-01   2.3246131e-02   8.5493331e-02   2.9273397e-01   5.5538006e-02
   1.0424143e-02   2.6704168e-01   2.8131625e-01   9.0913650e-03   1.5725743e-01   7.5176461e-02   1.9969267e-01
   1.1590830e-02   1.2574864e-01   2.5526047e-01   2.3165981e-01   3.1249756e-02   2.6267860e-02   3.1822264e-01
   1.1736383e-02   3.6713813e-02   5.2452603e-01   3.1026181e-01   8.1853747e-02   3.3704484e-02   1.2037316e-03
   1.2685992e-02   1.3931441e-01   7.4565054e-05   3.5635709e-01   3.6101902e-01   1.2439912e-02   1.1810901e-01
   1.4657569e-02   2.6029821e-02   1.7942886e-02   4.8066717e-01   1.7184736e-02   3.3535507e-01   1.0816275e-01
   1.6631844e-02   9.1690677e-02   7.8354045e-02   2.1325161e-03   4.3705466e-01   1.7352176e-02   3.5678408e-01
   1.7957436e-02   2.6259925e-01   8.9898010e-03   2.8714877e-01   2.1639286e-01   1.8324586e-01   2.3666028e-02
   2.3521770e-02   3.9938168e-01   1.7054880e-02   4.9001728e-01   1.9116168e-04   1.3820050e-02   5.6013181e-02
   2.6000684e-02   4.1053712e-03   3.4211427e-03   7.3896681e-02   2.1450564e-01   6.7601779e-01   2.0526856e-03
   2.6237884e-02   2.4172633e-02   2.3633072e-01   6.1610621e-02   3.3188778e-01   6.7305529e-02   2.5245483e-01
   2.8753692e-02   8.9646285e-02   2.9355456e-01   4.1482355e-04   4.9616955e-02   3.2236153e-01   2.1565215e-01
   3.3060487e-02   1.6094967e-01   9.3199154e-03   2.2656781e-01   4.0316616e-02   3.9060620e-01   1.3917929e-01
   3.3640010e-02   2.0131912e-01   1.8922635e-01   4.0654450e-01   2.9491817e-03   6.6560430e-03   1.5966479e-01
   3.6246642e-02   8.8530371e-02   6.7482159e-02   2.3125743e-02   1.6079001e-02   2.4376242e-01   5.2477366e-01
   3.6616301e-02   3.0737761e-01   1.0052725e-01   2.5655318e-01   3.6733678e-02   1.3544927e-02   2.4864705e-01
   3.7944879e-02   3.4208426e-03   1.2694796e-02   2.7972667e-01   8.2065249e-02   6.2079417e-02   5.2206815e-01
   3.8388782e-02   2.9652793e-01   2.8235099e-01   1.3880751e-02   2.9263777e-01   4.7207289e-02   2.9006485e-02
   3.9273649e-02   3.6739865e-02   5.1942568e-02   2.3521959e-01   5.0675676e-03   6.2162162e-01   1.0135135e-02
   3.9786176e-02   1.5558557e-01   2.0503152e-01   2.6974376e-01   2.1702014e-02   3.0078037e-01   7.3705850e-03
   4.0245958e-02   1.6447823e-01   1.9700569e-01   2.5106282e-01   3.2951828e-01   4.2430223e-03   1.3445995e-02
   4.1164138e-02   1.1621474e-01   3.1575737e-01   1.4366608e-03   3.3051525e-01   1.9437715e-01   5.3469294e-04
   4.2205080e-02   5.7018132e-01   1.1517808e-01   1.4649256e-02   1.4975120e-02   2.1444617e-01   2.8364971e-02
   4.2332787e-02   6.1613116e-02   1.1511826e-02   2.9537008e-02   6.3175739e-01   6.1793784e-02   1.6145409e-01
   4.2837463e-02   4.7159124e-02   3.3566428e-01   2.5260317e-01   1.1958319e-02   1.7846029e-01   1.3131735e-01
   4.5360755e-02   9.6408970e-02   5.3590109e-01   6.1797089e-03   2.6805413e-02   1.0384680e-03   2.8830560e-01
   5.4239788e-02   2.1771894e-01   7.6402661e-02   8.1066679e-02   2.4545421e-02   5.7518737e-02   4.8850778e-01
   5.8573926e-02   6.2755837e-02   1.0190235e-02   7.2422308e-02   2.0259538e-01   1.3398855e-01   4.5947376e-01
   6.0900295e-02   4.8470630e-02   4.2576876e-01   1.1322324e-02   1.7548151e-01   2.5836294e-01   1.9693540e-02
   6.5333755e-02   2.8458889e-01   3.4106038e-01   2.4151146e-01   4.4940547e-02   1.2757637e-02   9.8073442e-03
   7.2940035e-02   1.8833197e-02   1.8920626e-01   3.2456144e-03   2.6516725e-01   4.4102254e-01   9.5851101e-03
   7.5321782e-02   2.2360077e-01   4.6387234e-03   1.5393748e-01   1.5637932e-01   3.1592017e-02   3.5452991e-01
   8.7324318e-02   5.9624923e-01   1.1939938e-02   1.3609455e-02   1.6001917e-01   5.5736451e-02   7.5121447e-02
   8.8466097e-02   4.4044613e-01   3.0205273e-01   7.1122533e-02   6.8274172e-02   1.4250168e-03   2.8213326e-02
   9.6033424e-02   1.7029787e-02   1.0710490e-03   6.1705097e-01   1.3366699e-01   1.1211772e-01   2.3030055e-02
   9.7279046e-02   3.4434862e-02   5.4624489e-02   1.1074495e-02   1.9316224e-01   4.1189902e-01   1.9752584e-01
   9.8242793e-02   2.4807585e-01   5.7298319e-02   1.3002192e-01   1.2843187e-01   3.0953961e-01   2.8389632e-02
   1.0657196e-01   3.3908827e-01   5.0239048e-02   1.0926162e-02   1.6649867e-01   7.0492686e-02   2.5618320e-01
   1.1817960e-01   6.6929209e-03   3.7571086e-02   4.4131270e-02   5.0870989e-03   5.1050851e-01   2.7782951e-01
   1.2180926e-01   8.0349969e-02   4.4265842e-02   2.3559648e-01   2.3580199e-02   2.1349536e-01   2.8090289e-01
   1.3069414e-01   3.8058473e-01   1.5786916e-01   1.5986031e-01   5.0232869e-03   1.4059405e-01   2.5374314e-02
   1.3281641e-01   3.0920329e-01   4.9948054e-03   5.4352269e-02   3.7479174e-03   3.0274740e-01   1.9213791e-01
   1.3708273e-01   2.0158731e-01   6.2476889e-03   1.2866235e-01   3.6889767e-01   7.2696070e-03   1.5025264e-01
   1.4583841e-01   9.1083464e-02   6.7182411e-01   6.2584148e-03   1.0818714e-02   4.1608093e-03   7.0016076e-02
   1.4590019e-01   1.1376786e-01   1.2723794e-01   1.9366923e-03   5.6668496e-01   5.9214868e-04   4.3880204e-02
   1.4639479e-01   2.6302855e-01   2.9659230e-02   1.5998634e-02   2.7904470e-01   2.2852094e-01   3.7353160e-02
   1.4909509e-01   4.3378340e-02   1.3789141e-02   5.1192186e-01   2.4130997e-02   1.0629130e-02   2.4705544e-01
   1.5233881e-01   1.4854614e-02   2.3072061e-02   1.6845765e-01   6.0714286e-01   1.6118837e-02   1.8015171e-02
   1.5820000e-01   2.4398042e-02   1.8247077e-01   2.7513376e-01   2.2966286e-01   1.0599491e-01   2.4139655e-02
   1.6694398e-01   1.6787323e-01   7.2543054e-02   3.4484537e-01   1.3063435e-02   1.8004436e-01   5.4686568e-02
   1.7597386e-01   2.5176174e-02   1.3636257e-01   4.3904315e-01   1.0916217e-01   6.4219347e-02   5.0062731e-02
   1.8409927e-01   3.9554649e-02   9.9536676e-02   5.9189645e-02   4.0672985e-01   1.8657402e-01   2.4315895e-02
   1.8852697e-01   1.1786010e-03   3.1035610e-01   1.5603002e-02   1.1373912e-01   1.8528045e-01   1.8531576e-01
   1.9839568e-01   1.3463573e-01   1.1192883e-02   2.3238480e-02   4.4823304e-02   4.7762132e-01   1.1009260e-01
   2.1865987e-01   9.4602483e-02   9.3047258e-02   1.6124198e-01   3.2801046e-02   2.9529135e-01   1.0435602e-01
   2.3207529e-01   2.4750144e-02   4.9297154e-02   1.8058925e-01   2.4248709e-01   2.5508127e-03   2.6825025e-01
   2.3263953e-01   1.0983324e-01   1.8023892e-01   1.0061024e-01   2.8517920e-01   2.6289390e-03   8.8869929e-02
   2.3338617e-01   5.1295697e-02   3.3801607e-02   1.1190850e-02   2.7908970e-02   3.1856340e-01   3.2385331e-01
   2.3499026e-01   8.9757660e-02   1.8086068e-01   6.8901414e-02   1.0596214e-01   1.2983414e-02   3.0654443e-01
   2.3901985e-01   2.3513403e-01   9.3715517e-03   1.6813547e-01   2.4182686e-02   5.9208325e-03   3.1823557e-01
   2.4327563e-01   6.0848776e-03   3.5579206e-01   2.7129770e-02   2.3043712e-01   1.3564688e-01   1.6336650e-03
   2.5193969e-01   3.1474001e-01   1.1623546e-01   1.0636020e-02   8.5480634e-03   1.2026270e-01   1.7763805e-01
   2.6001285e-01   6.2015177e-03   1.2219702e-02   1.6686158e-01   2.1649222e-01   2.9466304e-01   4.3549091e-02
   2.6025610e-01   1.9192633e-02   4.4255362e-01   5.6308748e-02   8.9931071e-03   1.5101624e-02   1.9759418e-01
   2.6389297e-01   3.2848702e-01   2.6454598e-02   3.3009646e-01   2.1484521e-02   2.9093602e-02   4.9082156e-04
   2.7908496e-01   1.3540489e-01   4.3660861e-01   5.3394297e-02   7.8150872e-03   5.9668994e-02   2.8023160e-02
   2.9240329e-01   1.3642880e-01   2.6453970e-01   2.2203202e-01   4.8002745e-02   2.1463050e-02   1.5130395e-02
   2.9460610e-01   3.8180457e-03   7.8308563e-03   1.7982286e-01   5.4532633e-03   1.0754454e-01   4.0092433e-01
   3.2170674e-01   1.6931934e-03   5.2827633e-02   1.3206908e-02   5.3166272e-01   3.4879783e-02   4.4023027e-02
   3.3190206e-01   2.1126159e-01   1.7479728e-01   4.7533167e-02   3.1131845e-02   1.9822642e-01   5.1476384e-03
   3.5615277e-01   1.5446047e-01   8.9823317e-03   3.0610758e-02   2.9564939e-01   9.1173506e-02   6.2970771e-02
   3.5992283e-01   3.2082735e-03   4.3225939e-03   3.1792305e-01   1.0010850e-01   1.9119999e-01   2.3314760e-02
   3.7636897e-01   1.4639768e-01   7.9910826e-02   2.6929035e-01   1.1546493e-01   1.1411637e-02   1.1556070e-03
   3.9047377e-01   8.9830095e-03   5.0819895e-02   2.2514456e-02   6.5566064e-02   3.6102826e-01   1.0061455e-01
   4.0253809e-01   9.2675986e-02   1.8984929e-01   7.1771447e-02   1.4070625e-01   8.5884148e-02   1.6574789e-02
