   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.4653206e-04   3.3556046e-02   6.7999457e-02   4.1003901e-01   1.5784174e-01   2.3083375e-02   4.5817928e-02   3.3358626e-02   7.0423239e-03   2.2091496e-01
   5.3582062e-04   5.6107901e-02   1.7915612e-01   2.7741164e-02   3.0107589e-01   5.4435345e-02   3.0091915e-02   2.9008500e-01   5.9898169e-02   8.7266572e-04
   6.1188800e-04   1.7736002e-01   5.9941443e-02   1.4731155e-01   2.4001792e-01   9.8738618e-03   1.4520719e-02   1.9339066e-01   1.8333414e-02   1.3863853e-01
   1.2839452e-03   6.2263838e-02   6.7146713e-02   2.9829558e-01   4.3284912e-02   3.1668320e-02   2.8844037e-02   1.8579123e-01   7.9390215e-02   2.0203121e-01
   1.5813483e-03   4.3041371e-02   2.2923368e-01   3.7622471e-02   4.0110852e-02   2.0916419e-01   5.0536098e-03   2.0379698e-01   1.7574465e-01   5.4650838e-02
   1.9860218e-03   1.0699505e-01   3.3597284e-02   3.1456283e-01   5.2030001e-02   3.8280739e-02   3.3437811e-02   3.4388056e-01   3.0383598e-02   4.4846110e-02
   2.0413112e-03   1.6528578e-01   1.2023616e-02   2.2832788e-01   1.4314691e-01   1.0042586e-03   3.7827313e-02   2.0445176e-01   1.7791848e-01   2.7972683e-02
   2.1469620e-03   1.4406532e-01   7.5868107e-03   8.2101649e-02   2.4518789e-01   1.4193796e-01   5.2854972e-02   5.4076054e-02   2.4807978e-02   2.4523441e-01
   2.6685061e-03   5.0456818e-02   2.3413769e-01   5.1553653e-02   1.7070799e-01   5.3131414e-02   8.9670111e-03   8.3863109e-02   1.3819871e-01   2.0631510e-01
   3.1325826e-03   2.1726141e-01   3.9010043e-01   2.4824028e-02   8.7737137e-02   2.7841691e-03   9.6383669e-03   6.0602961e-02   1.9667468e-01   7.2442397e-03
   3.4548727e-03   1.8525284e-01   1.1477478e-01   1.4374674e-01   5.2194764e-02   3.4382009e-02   1.0498311e-01   3.0078220e-02   9.6883810e-02   2.3424885e-01
   5.2586019e-03   4.2204304e-02   1.1795363e-01   7.6474136e-02   6.4403985e-02   4.5646600e-02   1.0101660e-01   3.2006808e-01   2.1560995e-01   1.1364105e-02
   5.4450262e-03   1.6963351e-01   9.8010471e-02   4.8167539e-03   3.1413613e-02   1.5706806e-02   1.9476440e-01   7.1204188e-03   7.1623037e-02   4.0146597e-01
   5.9889932e-03   8.7406928e-03   2.8213014e-01   9.7118809e-04   4.7911946e-02   1.6024603e-02   3.1045646e-01   1.7643250e-02   9.8575591e-02   2.1155714e-01
   6.9397095e-03   2.8794873e-01   1.9464683e-02   2.9673017e-01   4.4059120e-02   5.2861699e-02   2.0021351e-02   1.5121793e-02   1.0294760e-01   1.5390515e-01
   8.1562487e-03   5.0653892e-03   7.2716106e-02   4.3775128e-01   2.7226202e-02   1.0466647e-01   7.6256780e-02   4.0958087e-02   1.8896806e-01   3.8235376e-02
   8.6526051e-03   1.3332372e-01   2.6948882e-02   7.0975692e-02   6.1804837e-02   2.3293378e-01   6.3060017e-02   3.3360447e-01   3.9315074e-02   2.9380928e-02
