   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.9974392e-04   1.1597540e-01   6.8611305e-03   5.2070434e-03   1.0529829e-01   2.3329964e-01   1.7101438e-01   2.8140270e-01   2.6604306e-02   2.0247544e-02   3.3689815e-02
   1.5131021e-03   4.2254961e-02   8.0784880e-02   3.1234890e-01   1.5454986e-02   2.7485175e-01   3.6906082e-02   5.1610275e-02   4.1575526e-02   5.0788677e-02   9.1910867e-02
   2.7929507e-03   3.8504303e-02   1.6689164e-04   1.6841723e-01   1.4382787e-03   6.7783460e-04   1.4770744e-01   2.2219339e-01   1.9200612e-01   1.2106345e-02   2.1398922e-01
   2.9132769e-03   5.9734542e-03   1.4978014e-01   1.7204628e-01   1.8755203e-01   2.2670695e-03   1.3834923e-01   2.4760412e-01   1.3023147e-02   1.2652096e-02   6.7839160e-02
   3.3089936e-03   1.9692017e-02   9.4985491e-03   1.3816759e-01   3.9240397e-02   2.4658216e-01   3.1385250e-03   2.4575451e-01   4.1987257e-02   6.3193479e-03   2.4631065e-01
   3.9325448e-03   2.0642685e-01   2.1563040e-01   1.9964403e-01   4.1728917e-02   2.7637727e-02   8.1058167e-02   5.6403710e-03   5.1892114e-02   1.6498219e-01   1.4266868e-03
   4.1608713e-03   9.8037598e-03   1.6933989e-01   2.0149752e-01   1.0482131e-02   3.2894364e-03   1.7496907e-01   2.0585556e-01   1.5670064e-01   4.0541327e-02   2.3359784e-02
   5.4743077e-03   1.8794380e-01   2.9492318e-02   1.5873130e-01   2.0012271e-01   1.3573162e-01   4.7605153e-02   3.7788693e-02   3.5347568e-03   1.5430040e-01   3.9274941e-02
   5.8504293e-03   1.4023723e-01   2.5379551e-01   1.4315958e-01   1.9216867e-02   2.4694581e-02   1.2615709e-02   4.0641271e-02   7.4474943e-02   1.4789832e-02   2.7052406e-01
   6.1459837e-03   1.4793788e-02   3.3154523e-03   3.6967972e-02   8.9442263e-03   2.6836538e-01   1.9037732e-01   7.1153551e-02   2.7524888e-01   1.9721795e-03   1.2271526e-01
   6.4269838e-03   2.4336207e-02   2.0093186e-01   3.2332221e-04   5.7168519e-02   1.8502335e-01   4.0978110e-02   2.4419615e-02   2.2797004e-01   1.2653590e-02   2.1976840e-01
   6.7646143e-03   2.5059220e-01   7.3150002e-02   1.7750073e-02   9.5502206e-02   3.7333472e-02   3.3710333e-01   2.2112988e-02   9.9746125e-02   2.5473681e-02   3.4471308e-02
   7.7152092e-03   4.2424510e-02   1.5233004e-01   2.4475704e-02   1.7489392e-01   1.6327726e-01   1.7764006e-01   8.1514174e-02   4.7545909e-02   1.0961189e-02   1.1722202e-01
   7.7705446e-03   1.2755021e-01   1.6259371e-02   2.0358031e-01   8.3117797e-02   3.8339874e-03   9.4926509e-03   9.7279095e-02   2.1701991e-01   1.0836632e-01   1.2572979e-01
