   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   2.8494696e-04   7.9970923e-01   3.0220666e-02   1.6978516e-01
   5.8548009e-04   1.3466042e-02   6.4988290e-02   9.2096019e-01
   6.6627718e-04   4.0802987e-01   2.2010975e-01   3.7119411e-01
   7.6270834e-04   8.2350501e-01   7.9247758e-02   9.6484520e-02
   7.8446093e-04   3.9376852e-01   3.4957684e-01   2.5587018e-01
   8.2402033e-04   3.0934748e-01   5.9658657e-01   9.3241922e-02
   9.3330304e-04   3.7574985e-01   6.2119642e-01   2.1204278e-03
   9.9607055e-04   4.9467495e-01   3.8981124e-01   1.1451774e-01
   1.1145415e-03   2.5062216e-01   3.7591348e-01   3.7234982e-01
   1.4514304e-03   7.6706720e-01   2.0851048e-01   2.2970895e-02
   1.6651752e-03   5.0758041e-01   6.0788829e-02   4.2996559e-01
   1.8115733e-03   3.0676461e-01   3.8366572e-01   3.0775810e-01
   2.1447721e-03   7.5067024e-03   1.9731903e-01   7.9302949e-01
   2.4487446e-03   8.2478788e-02   7.9712827e-01   1.1794420e-01
   2.7466886e-03   6.9065835e-01   2.4956806e-01   5.7026901e-02
   2.9063837e-03   5.3352648e-01   2.7510193e-01   1.8846520e-01
   3.0408320e-03   3.8772737e-01   8.8392381e-02   5.2083942e-01
   3.4773969e-03   8.8276205e-01   1.1922504e-02   1.0183805e-01
   3.4911188e-03   5.2188840e-01   3.7252513e-03   4.7089523e-01
   3.5553542e-03   5.0938846e-01   2.2013544e-01   2.6692074e-01
   3.7143581e-03   1.5780675e-01   2.5677579e-01   5.8170309e-01
   3.7891926e-03   3.2480917e-01   1.0198683e-01   5.6941481e-01
   3.7920653e-03   1.1279543e-02   5.4949923e-01   4.3542916e-01
   4.0766559e-03   2.4225608e-01   7.4619296e-01   7.4743026e-03
   4.1028680e-03   5.9440718e-01   2.6856543e-01   1.3292452e-01
   4.3122035e-03   7.7619664e-03   2.9021130e-01   6.9771453e-01
   4.7645702e-03   4.5940389e-01   2.1415452e-01   3.2167702e-01
   5.0145698e-03   1.8133756e-01   6.4602806e-01   1.6761982e-01
   5.0276521e-03   1.2468577e-01   8.6726998e-01   3.0165913e-03
   5.1526819e-03   6.1327106e-01   3.6995467e-01   1.1621588e-02
   5.6761339e-03   6.5933807e-01   3.5165850e-02   2.9981995e-01
   6.0553633e-03   5.4498270e-01   4.4492503e-01   4.0369089e-03
   6.2369725e-03   6.1039573e-01   1.9553943e-01   1.8782787e-01
   6.6326831e-03   2.7001204e-01   5.6809011e-01   1.5526517e-01
   6.6374058e-03   8.7936852e-02   6.6540843e-01   2.4001732e-01
   7.5865339e-03   1.2470365e-01   8.5348506e-03   8.5917496e-01
   7.6306643e-03   3.8299372e-01   4.6409823e-01   1.4527738e-01
   8.3159003e-03   3.6000572e-01   4.2725236e-01   2.0442602e-01
   8.4335352e-03   4.0162030e-01   5.1400414e-01   7.5942020e-02
   8.8873939e-03   2.0242939e-01   1.9906879e-01   5.8961442e-01
   9.6058017e-03   7.8547796e-02   4.6162026e-01   4.5022614e-01
   9.7003098e-03   2.7545768e-01   3.0738339e-01   4.0745862e-01
   1.0460272e-02   3.4436346e-01   2.1875249e-01   4.2642378e-01
   1.0656820e-02   1.9909395e-02   7.1529914e-01   2.5413465e-01
   1.1244509e-02   2.3381813e-01   4.9552743e-01   2.5940993e-01
   1.1636442e-02   2.0961311e-01   3.1760250e-01   4.6114795e-01
   1.1693766e-02   1.5506663e-01   4.2222523e-01   4.1101438e-01
   1.2103119e-02   8.8751647e-01   8.8596733e-02   1.1783680e-02
   1.2324051e-02   2.7752383e-01   1.6063119e-01   5.4952092e-01
   1.3447648e-02   1.5759338e-01   5.5174542e-01   2.7721356e-01
   1.3785267e-02   7.1536441e-01   1.8510091e-01   8.5749415e-02
   1.4156441e-02   2.5639347e-02   1.3335353e-01   8.2685068e-01
   1.4189256e-02   1.4612017e-01   3.1238211e-01   5.2730846e-01
   1.4975449e-02   8.1363187e-01   1.3625416e-01   3.5138518e-02
   1.5077096e-02   2.0825493e-01   4.3578379e-01   3.4088419e-01
   1.5537318e-02   6.9879455e-01   1.4384081e-01   1.4182732e-01
   1.6763088e-02   9.5109739e-02   2.4426872e-01   6.4385846e-01
   1.6841926e-02   2.9702982e-01   6.8032077e-01   5.8074904e-03
   1.7017193e-02   5.1057994e-01   3.2845473e-01   1.4394814e-01
   1.7326408e-02   2.3536858e-01   6.5169231e-01   9.5612707e-02
   1.8321839e-02   5.8229010e-01   1.5269676e-01   2.4669130e-01
   1.8821342e-02   3.0947447e-02   4.2353810e-01   5.2669311e-01
   1.9619002e-02   6.3527198e-01   2.9947427e-01   4.5634747e-02
   1.9770296e-02   3.1337762e-02   2.2220826e-01   7.2668368e-01
   1.9846769e-02   1.7389518e-01   4.9536337e-02   7.5672171e-01
   2.0048888e-02   2.3805754e-01   4.5027483e-03   7.3739082e-01
   2.1509386e-02   1.4374576e-02   9.5826013e-01   5.8559041e-03
   2.1971133e-02   4.3937879e-01   2.9038071e-01   2.4826936e-01
   2.2019312e-02   4.7855836e-01   4.5557606e-01   4.3846271e-02
   2.2551312e-02   3.4960276e-01   1.5089150e-01   4.7695443e-01
   2.2657174e-02   8.4809478e-02   2.9657750e-01   5.9595585e-01
   2.3466294e-02   3.0020091e-01   6.6992525e-03   6.6963354e-01
