   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.3790740e-04   3.7943637e-01   1.4168787e-01   1.1015409e-01   6.4047208e-02   3.0423655e-01
   5.4871801e-04   4.7288724e-02   4.0114706e-01   2.6324816e-01   1.1904440e-01   1.6872294e-01
   5.8823451e-04   2.9344624e-01   1.5841607e-01   5.8127604e-03   3.5863198e-01   1.8310471e-01
   8.8828072e-04   1.9965101e-01   6.3971434e-01   8.7522061e-03   1.0938296e-01   4.1611204e-02
   1.0528950e-03   1.6251860e-02   6.4752449e-03   2.8351397e-01   1.7951662e-01   5.1318940e-01
   1.1602131e-03   1.3449181e-01   1.2552676e-01   1.5477125e-01   2.1226537e-01   3.7178460e-01
   1.4170497e-03   5.5312110e-01   1.8495435e-02   1.5267077e-01   2.5368984e-01   2.0605810e-02
   1.4554748e-03   2.7910007e-01   1.1845170e-01   2.5749092e-01   2.0291451e-01   1.4058732e-01
   1.5384538e-03   1.7476576e-01   1.1168233e-01   2.1258352e-01   7.2887015e-02   4.2654292e-01
   1.7318919e-03   2.4800285e-01   2.6155683e-01   4.2050988e-01   3.5072366e-02   3.3126187e-02
   1.9589460e-03   1.0311412e-01   2.5850205e-01   3.3422803e-01   8.6094033e-02   2.1610282e-01
   2.0103976e-03   4.0715147e-01   3.5603118e-01   2.0848969e-01   1.4331833e-02   1.1985428e-02
   2.1199271e-03   7.1856749e-01   3.6978629e-02   1.2259499e-01   1.0896137e-01   1.0777591e-02
   2.2748177e-03   9.8830797e-02   5.6963734e-01   9.2832290e-02   1.5898318e-01   7.7441568e-02
   2.4588081e-03   3.8936330e-02   4.1540392e-01   9.6202296e-02   1.0059231e-01   3.4640634e-01
   2.9197055e-03   1.1398941e-01   3.3765200e-01   6.5794382e-02   2.0426140e-01   2.7538310e-01
   3.0537267e-03   4.4468367e-01   3.2382666e-01   1.4943749e-02   2.0855961e-01   4.9325834e-03
   3.3090859e-03   8.5898308e-04   2.6506753e-01   2.4313663e-01   2.9040096e-01   1.9722681e-01
   3.3516824e-03   6.4168924e-03   9.1294384e-02   1.5102652e-01   1.6671228e-01   5.8119824e-01
   3.4879952e-03   2.1952432e-03   5.8257264e-01   1.7032142e-02   3.8026250e-01   1.4449486e-02
   3.5691232e-03   5.1196199e-01   3.2379281e-01   5.8926685e-02   1.9223069e-02   8.2526328e-02
   3.8120484e-03   1.5416340e-01   3.2305373e-02   1.4484795e-01   1.8343971e-02   6.4652726e-01
   4.0506625e-03   2.0244448e-01   5.0867446e-01   1.4407695e-01   1.1139558e-01   2.9357864e-02
   4.0789076e-03   8.5446702e-02   1.7173277e-03   8.1806318e-02   1.7589677e-01   6.5105397e-01
   4.1091417e-03   8.1139672e-02   6.4917000e-01   1.6412748e-01   9.7609539e-02   3.8441716e-03
   4.2389145e-03   1.4295203e-01   2.0615042e-01   4.2835951e-01   1.2878871e-01   8.9510426e-02
   4.2433184e-03   8.5190679e-03   2.6923632e-01   5.2690687e-01   2.2211986e-02   1.6888243e-01
   4.3140638e-03   5.6399195e-01   1.6997412e-01   1.4754098e-01   1.1389129e-01   2.8760426e-04
   4.3271838e-03   3.9764744e-01   1.8541455e-02   3.1840962e-01   1.0467733e-03   2.6002753e-01
   4.5405719e-03   1.3991847e-03   1.1189980e-01   4.5980032e-01   3.1328401e-01   1.0907611e-01
   4.6764366e-03   5.9261960e-02   4.9318835e-01   1.8272447e-02   3.2765590e-01   9.6944910e-02
   4.8656611e-03   1.5243415e-02   8.5194859e-02   4.7448406e-01   9.3447547e-03   4.1086725e-01
   5.4706285e-03   2.6936230e-03   4.1630015e-01   3.2022981e-01   2.2116773e-01   3.4138068e-02
   5.5053961e-03   3.5077979e-01   1.1968728e-01   1.0720377e-01   2.3865734e-01   1.7816643e-01
   5.5821280e-03   3.9245389e-02   2.0053275e-01   1.3697331e-02   4.9396476e-01   2.4697764e-01
   6.0707833e-03   2.1672504e-01   6.7662530e-02   2.1223302e-01   2.4030579e-01   2.5700283e-01
   6.0718832e-03   2.3193129e-01   8.6101762e-03   9.1304641e-02   3.9472091e-01   2.6736109e-01
   6.2159024e-03   3.2625072e-01   2.1899122e-01   1.3341697e-01   2.2393120e-01   9.1193984e-02
   6.2498080e-03   2.8156339e-01   6.6783239e-02   1.0008917e-01   4.0749764e-01   1.3781676e-01
   6.3542521e-03   1.8793394e-01   4.7670348e-01   2.0064652e-01   3.2756422e-03   1.2508618e-01
   6.4511542e-03   2.9548432e-02   3.0004149e-01   3.2475570e-01   3.2099024e-01   1.8212983e-02
   6.6283203e-03   9.4159742e-02   1.0788372e-01   4.2210209e-01   1.1400005e-01   2.5522608e-01
   6.7160959e-03   1.4333829e-01   2.3705807e-01   1.9470146e-01   3.5788335e-05   4.1815030e-01
   6.7169764e-03   1.5940624e-01   1.1760843e-01   4.1704423e-01   2.9686931e-01   2.3548143e-03
   6.8468284e-03   2.3108033e-01   7.0031883e-02   7.7516402e-03   5.7691419e-01   1.0737513e-01
   7.2828778e-03   5.5607961e-01   2.8143284e-01   5.8995515e-03   1.3555188e-01   1.3753233e-02
   7.4626866e-03   2.4143986e-02   1.1413521e-02   1.8920105e-01   7.3090430e-01   3.6874451e-02
   7.5949714e-03   1.7186297e-01   3.0875288e-01   1.4003451e-01   3.3827958e-01   3.3475080e-02
   7.7225695e-03   1.2074800e-01   5.7141251e-01   1.2221803e-02   2.7684330e-01   1.1051814e-02
   7.9168542e-03   3.8877471e-01   2.5294645e-01   3.0802474e-01   3.6808213e-02   5.5290273e-03
   8.1235384e-03   5.5977786e-01   5.6284981e-02   2.6751214e-02   1.8147552e-02   3.3091485e-01
   8.8605880e-03   2.5923594e-01   2.4159498e-01   9.6265739e-02   1.5452980e-01   2.3951295e-01
   8.9216250e-03   1.8088499e-02   2.6571740e-02   5.1431940e-01   1.6604093e-01   2.6605780e-01
   8.9831028e-03   1.8616305e-01   3.4215739e-02   5.0976035e-01   2.5110402e-01   9.7737389e-03
   9.0456234e-03   1.5396322e-02   9.7594345e-02   1.5984223e-01   3.6570699e-01   3.5241450e-01
   9.3332753e-03   1.6406512e-01   2.0716715e-01   1.1506413e-03   6.7011980e-02   5.5127184e-01
   9.5095650e-03   3.3079197e-01   2.9006604e-01   9.8851397e-03   2.1540871e-01   1.4433858e-01
