   7.6923077e-02   7.6923077e-02   8.4615385e-01
   7.6923077e-02   1.5384615e-01   7.6923077e-01
   7.6923077e-02   2.3076923e-01   6.9230769e-01
   7.6923077e-02   3.0769231e-01   6.1538462e-01
   7.6923077e-02   3.8461538e-01   5.3846154e-01
   7.6923077e-02   4.6153846e-01   4.6153846e-01
   7.6923077e-02   5.3846154e-01   3.8461538e-01
   7.6923077e-02   6.1538462e-01   3.0769231e-01
   7.6923077e-02   6.9230769e-01   2.3076923e-01
   7.6923077e-02   7.6923077e-01   1.5384615e-01
   7.6923077e-02   8.4615385e-01   7.6923077e-02
   1.5384615e-01   7.6923077e-02   7.6923077e-01
   1.5384615e-01   1.5384615e-01   6.9230769e-01
   1.5384615e-01   2.3076923e-01   6.1538462e-01
   1.5384615e-01   3.0769231e-01   5.3846154e-01
   1.5384615e-01   3.8461538e-01   4.6153846e-01
   1.5384615e-01   4.6153846e-01   3.8461538e-01
   1.5384615e-01   5.3846154e-01   3.0769231e-01
   1.5384615e-01   6.1538462e-01   2.3076923e-01
   1.5384615e-01   6.9230769e-01   1.5384615e-01
   1.5384615e-01   7.6923077e-01   7.6923077e-02
   2.3076923e-01   7.6923077e-02   6.9230769e-01
   2.3076923e-01   1.5384615e-01   6.1538462e-01
   2.3076923e-01   2.3076923e-01   5.3846154e-01
   2.3076923e-01   3.0769231e-01   4.6153846e-01
   2.3076923e-01   3.8461538e-01   3.8461538e-01
   2.3076923e-01   4.6153846e-01   3.0769231e-01
   2.3076923e-01   5.3846154e-01   2.3076923e-01
   2.3076923e-01   6.1538462e-01   1.5384615e-01
   2.3076923e-01   6.9230769e-01   7.6923077e-02
   3.0769231e-01   7.6923077e-02   6.1538462e-01
   3.0769231e-01   1.5384615e-01   5.3846154e-01
   3.0769231e-01   2.3076923e-01   4.6153846e-01
   3.0769231e-01   3.0769231e-01   3.8461538e-01
   3.0769231e-01   3.8461538e-01   3.0769231e-01
   3.0769231e-01   4.6153846e-01   2.3076923e-01
   3.0769231e-01   5.3846154e-01   1.5384615e-01
   3.0769231e-01   6.1538462e-01   7.6923077e-02
   3.8461538e-01   7.6923077e-02   5.3846154e-01
   3.8461538e-01   1.5384615e-01   4.6153846e-01
   3.8461538e-01   2.3076923e-01   3.8461538e-01
   3.8461538e-01   3.0769231e-01   3.0769231e-01
   3.8461538e-01   3.8461538e-01   2.3076923e-01
   3.8461538e-01   4.6153846e-01   1.5384615e-01
   3.8461538e-01   5.3846154e-01   7.6923077e-02
   4.6153846e-01   7.6923077e-02   4.6153846e-01
   4.6153846e-01   1.5384615e-01   3.8461538e-01
   4.6153846e-01   2.3076923e-01   3.0769231e-01
   4.6153846e-01   3.0769231e-01   2.3076923e-01
   4.6153846e-01   3.8461538e-01   1.5384615e-01
   4.6153846e-01   4.6153846e-01   7.6923077e-02
   5.3846154e-01   7.6923077e-02   3.8461538e-01
   5.3846154e-01   1.5384615e-01   3.0769231e-01
   5.3846154e-01   2.3076923e-01   2.3076923e-01
   5.3846154e-01   3.0769231e-01   1.5384615e-01
   5.3846154e-01   3.8461538e-01   7.6923077e-02
   6.1538462e-01   7.6923077e-02   3.0769231e-01
   6.1538462e-01   1.5384615e-01   2.3076923e-01
   6.1538462e-01   2.3076923e-01   1.5384615e-01
   6.1538462e-01   3.0769231e-01   7.6923077e-02
   6.9230769e-01   7.6923077e-02   2.3076923e-01
   6.9230769e-01   1.5384615e-01   1.5384615e-01
   6.9230769e-01   2.3076923e-01   7.6923077e-02
   7.6923077e-01   7.6923077e-02   1.5384615e-01
   7.6923077e-01   1.5384615e-01   7.6923077e-02
   8.4615385e-01   7.6923077e-02   7.6923077e-02
   1.0000000e-01   9.0000000e-01   0.0000000e+00
   2.0000000e-01   8.0000000e-01   0.0000000e+00
   3.0000000e-01   7.0000000e-01   0.0000000e+00
   4.0000000e-01   6.0000000e-01   0.0000000e+00
   5.0000000e-01   5.0000000e-01   0.0000000e+00
   6.0000000e-01   4.0000000e-01   0.0000000e+00
   7.0000000e-01   3.0000000e-01   0.0000000e+00
   8.0000000e-01   2.0000000e-01   0.0000000e+00
   9.0000000e-01   1.0000000e-01   0.0000000e+00
   0.0000000e+00   8.3333333e-02   9.1666667e-01
   0.0000000e+00   1.6666667e-01   8.3333333e-01
   0.0000000e+00   2.5000000e-01   7.5000000e-01
   0.0000000e+00   3.3333333e-01   6.6666667e-01
   0.0000000e+00   4.1666667e-01   5.8333333e-01
   0.0000000e+00   5.0000000e-01   5.0000000e-01
   0.0000000e+00   5.8333333e-01   4.1666667e-01
   0.0000000e+00   6.6666667e-01   3.3333333e-01
   0.0000000e+00   7.5000000e-01   2.5000000e-01
   0.0000000e+00   8.3333333e-01   1.6666667e-01
   0.0000000e+00   9.1666667e-01   8.3333333e-02
   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00
   8.3333333e-02   0.0000000e+00   9.1666667e-01
   1.6666667e-01   0.0000000e+00   8.3333333e-01
   2.5000000e-01   0.0000000e+00   7.5000000e-01
   3.3333333e-01   0.0000000e+00   6.6666667e-01
   4.1666667e-01   0.0000000e+00   5.8333333e-01
   5.0000000e-01   0.0000000e+00   5.0000000e-01
   5.8333333e-01   0.0000000e+00   4.1666667e-01
   6.6666667e-01   0.0000000e+00   3.3333333e-01
   7.5000000e-01   0.0000000e+00   2.5000000e-01
   8.3333333e-01   0.0000000e+00   1.6666667e-01
   9.1666667e-01   0.0000000e+00   8.3333333e-02
   1.0000000e+00   0.0000000e+00   0.0000000e+00
