   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5665201e-04   1.1111994e-02   1.6882394e-01   3.5898852e-01   1.6905771e-01   2.7004612e-02   2.6425657e-01
   8.9430179e-04   5.7223377e-02   4.1482656e-03   3.5965649e-01   1.3231063e-01   2.9044730e-02   4.1672221e-01
   1.2222241e-03   1.1489615e-01   3.5046070e-02   2.4399012e-01   3.6651545e-01   1.1138208e-01   1.2694791e-01
   1.2627460e-03   3.3830762e-02   1.6260979e-01   2.4885575e-01   1.2726302e-02   6.2602460e-02   4.7811219e-01
   1.6650264e-03   1.0789962e-01   3.8412209e-01   5.7704743e-03   9.2789494e-02   7.8551736e-02   3.2920156e-01
   2.2412351e-03   4.6751363e-03   2.2642126e-01   2.3069775e-01   1.7156224e-01   1.3483449e-01   2.2956788e-01
   2.4977293e-03   4.5186194e-02   3.0971844e-01   1.8142598e-01   4.1757493e-01   3.9963669e-02   3.6330609e-03
   3.0339026e-03   1.5001965e-01   2.8629513e-03   1.4185047e-01   2.8903167e-01   2.6856362e-01   1.4463773e-01
   3.1908105e-03   2.2208041e-01   3.4907466e-01   3.9119336e-01   6.5943416e-03   1.6166773e-02   1.1699638e-02
   3.2600704e-03   1.7282531e-01   4.6615680e-01   1.2595227e-03   2.5042421e-01   2.2406909e-02   8.3667183e-02
   3.4653217e-03   1.6937952e-01   2.6159748e-01   1.8862126e-01   1.1651560e-01   1.5055124e-01   1.0986958e-01
   3.6687612e-03   2.9394519e-01   2.3112678e-02   1.3857604e-02   3.2687471e-01   3.3822206e-01   3.1900266e-04
   3.7783375e-03   4.5591940e-01   6.5491184e-03   1.2821159e-01   1.2821159e-01   2.0906801e-02   2.5642317e-01
   4.0168804e-03   3.4097156e-01   3.6192892e-03   3.7444611e-01   2.0887540e-01   5.4257742e-02   1.3813018e-02
   4.1072201e-03   4.9286641e-02   4.3233895e-04   2.1119758e-01   3.1106788e-01   3.8672719e-01   3.7181150e-02
   4.7300319e-03   1.4162884e-01   1.0804770e-01   2.7849383e-01   2.1156505e-01   7.4860831e-02   1.8067371e-01
   5.0334260e-03   2.8730843e-02   9.8194084e-02   3.4414327e-01   4.9437596e-01   2.7356696e-02   2.1657182e-03
   5.2305276e-03   1.9136426e-02   3.3077440e-02   4.9356469e-02   4.4714931e-01   2.5235825e-01   1.9369157e-01
   5.2990385e-03   2.3894920e-02   8.3828976e-02   1.2501843e-01   5.3063541e-01   2.1030920e-01   2.1014023e-02
   5.6757367e-03   4.5437697e-02   5.0459672e-02   1.3391632e-01   2.0391102e-01   8.7340353e-02   4.7325921e-01
   5.7644094e-03   2.7077814e-02   2.5832589e-01   9.1661910e-02   5.5838703e-01   4.8520300e-02   1.0262643e-02
   6.8865266e-03   1.9883059e-02   3.6389700e-01   4.2833459e-01   1.6180230e-02   1.4406841e-01   2.0750184e-02
   7.0918437e-03   6.8881450e-02   3.3135095e-01   3.5860695e-03   1.4204601e-02   3.6888178e-01   2.0600330e-01
   7.0950731e-03   8.5629471e-03   3.2048779e-01   2.0904789e-01   4.6361254e-02   2.7630304e-01   1.3214201e-01
   7.2963113e-03   4.5642481e-01   6.3640049e-02   1.9416295e-01   4.0535063e-03   2.7158492e-01   2.8374544e-03
   7.9730284e-03   1.3247646e-02   2.2091821e-01   9.1419500e-03   4.1552622e-02   2.7261610e-01   4.3455044e-01
   8.2918501e-03   3.1342265e-05   3.9979100e-01   2.8548555e-01   1.0544317e-01   1.8929404e-01   1.1663055e-02
   8.5527210e-03   2.2287341e-01   3.4618898e-01   1.6656296e-01   2.1039829e-01   7.9368511e-03   3.7486776e-02
   8.7866845e-03   1.6619884e-01   1.7641439e-01   3.0654623e-01   1.8227717e-02   2.4890453e-01   7.4921607e-02
   8.9101868e-03   3.6447492e-03   9.8096341e-02   3.2239736e-01   3.7318928e-01   1.4957805e-01   4.4184021e-02
   9.2970664e-03   2.0621413e-01   3.4093653e-01   9.3164515e-02   1.3501864e-03   3.5460319e-02   3.1357726e-01
   9.6668969e-03   3.7035113e-03   1.1938883e-01   5.0709873e-01   9.1948399e-02   4.7152671e-02   2.2104096e-01
   9.7977944e-03   2.7534677e-01   1.2421697e-01   2.4080186e-01   1.9185510e-01   6.6039790e-02   9.1941708e-02
   1.0044670e-02   4.8442093e-02   7.2921158e-02   9.1657899e-02   6.6920267e-01   2.5485610e-02   8.2245904e-02
   1.1686262e-02   1.8494834e-01   2.6275468e-01   5.2347625e-02   2.4816681e-01   2.1380082e-02   2.1871621e-01
   1.2163829e-02   2.4298171e-01   8.1317228e-03   2.9875699e-01   9.9349440e-02   9.1719375e-02   2.4689694e-01
   1.2267406e-02   1.4440369e-01   1.6594051e-01   3.8094236e-02   1.5268682e-01   1.6230746e-01   3.2429988e-01
   1.2753283e-02   3.1417749e-03   1.1654330e-01   1.8254512e-01   4.1425379e-01   6.2690328e-03   2.6449370e-01
   1.2831032e-02   2.8140259e-01   8.4825571e-02   6.1884127e-02   3.2980608e-03   2.7599620e-01   2.7976242e-01
   1.2890751e-02   8.4434418e-02   2.7070577e-02   9.6680632e-04   2.2848856e-01   5.6558170e-01   8.0567193e-02
   1.3010534e-02   4.5485635e-01   1.8703970e-01   9.1939351e-04   1.6520365e-02   1.3172982e-01   1.9592384e-01
   1.3187020e-02   1.5228608e-01   3.2521412e-01   1.2870849e-01   1.3185487e-02   1.5689119e-01   2.1052761e-01
   1.3219645e-02   3.0552264e-01   4.6755166e-02   3.9728191e-01   2.0796564e-02   1.1091423e-02   2.0533265e-01
   1.3715491e-02   2.7363443e-03   3.2447896e-01   1.1516822e-01   1.6203254e-02   2.3569099e-01   2.9200674e-01
   1.4314576e-02   3.4815532e-01   5.9336303e-04   1.2709081e-01   1.3400798e-01   2.0942903e-01   1.6640892e-01
   1.6154104e-02   1.4666376e-01   6.9326981e-02   2.8142146e-01   1.8641921e-02   4.4559213e-01   2.2199645e-02
   1.8222222e-02   3.4158051e-01   1.0239564e-02   5.9862467e-02   1.3151643e-01   1.0683532e-01   3.3174348e-01
   1.8752097e-02   3.3019123e-01   6.4114690e-02   2.9667175e-02   4.7922326e-01   2.8414087e-02   4.9637468e-02
   1.8843570e-02   8.8272076e-02   2.1080753e-02   4.3045514e-01   5.1998829e-02   3.7724465e-01   1.2104979e-02
   1.9492657e-02   5.1455274e-01   4.5393858e-03   6.4886515e-02   2.2082777e-01   1.2016021e-01   5.5540721e-02
   1.9598115e-02   4.5894319e-01   4.3909700e-02   3.9444307e-01   2.4807740e-04   2.4311585e-02   5.8546266e-02
   1.9631177e-02   3.7216232e-02   3.9422959e-01   1.8020964e-01   1.9622764e-01   3.9187085e-02   1.3329863e-01
   1.9644475e-02   5.3236360e-02   1.2518810e-01   1.5593702e-01   6.2391496e-02   4.0452643e-01   1.7907612e-01
   2.0237355e-02   1.9093659e-01   8.1131416e-02   1.6995509e-02   4.4988788e-01   2.1567370e-02   2.1924388e-01
   2.0607887e-02   3.1481127e-03   3.1063714e-01   2.9216743e-01   9.7089337e-02   2.7146759e-02   2.4920333e-01
   2.1529120e-02   1.6974883e-01   1.3524703e-02   7.4799890e-02   5.4485233e-01   5.9067071e-02   1.1647806e-01
   2.1765612e-02   2.2641121e-02   3.4427072e-01   1.3586111e-01   1.7681520e-01   2.9060518e-01   8.0410589e-03
   2.3903401e-02   1.0103499e-02   3.9428290e-02   1.3307048e-02   3.9157220e-01   4.8693938e-01   3.4746180e-02
   2.4044457e-02   1.6990250e-02   8.4997306e-02   2.1946369e-02   8.6218054e-02   4.4051473e-01   3.2528883e-01
   2.4281768e-02   9.6795023e-03   2.9707448e-01   5.0560486e-03   3.3839306e-01   1.0551677e-02   3.1496346e-01
   2.4419832e-02   2.7428524e-01   2.3270560e-01   1.9018108e-02   3.2203092e-01   4.3357945e-02   8.4182359e-02
   2.4581416e-02   2.8694907e-01   1.0955380e-03   2.1810399e-01   2.5086975e-01   1.6576527e-01   5.2634966e-02
   2.4715732e-02   2.2304578e-01   5.1719418e-03   1.1754547e-02   1.3963357e-01   1.3709494e-01   4.5858349e-01
   2.4899979e-02   1.8485499e-02   1.5931688e-01   3.0258309e-01   2.4624436e-01   2.3344622e-01   1.5023982e-02
   2.4921836e-02   3.3441089e-01   2.0267076e-01   7.3156920e-03   1.5154790e-01   1.0201383e-01   1.7711909e-01
   2.5393119e-02   1.6903596e-02   2.9123730e-02   1.3446216e-01   2.4895747e-01   3.0654958e-01   2.3861035e-01
   2.6000684e-02   4.1053712e-03   3.4211427e-03   7.3896681e-02   2.1450564e-01   6.7601779e-01   2.0526856e-03
   2.6020920e-02   2.0751485e-01   2.7043801e-02   1.4712729e-01   3.9978985e-02   5.1978928e-01   3.2524877e-02
   2.6589909e-02   3.0305670e-01   1.7686839e-01   2.0512495e-02   9.8760891e-03   4.4172822e-01   2.1368192e-02
   2.7756072e-02   1.1548361e-01   2.5017595e-02   3.9118534e-01   2.2954665e-03   1.0928863e-01   3.2897328e-01
   2.8549182e-02   1.2976901e-02   5.0843499e-01   1.8167662e-03   1.0251752e-01   1.2613548e-01   2.1956917e-01
   2.8761829e-02   6.0913898e-03   1.0351363e-02   2.7929662e-01   2.3081850e-02   3.5971472e-01   2.9270222e-01
   2.8796312e-02   3.5191204e-01   3.4574430e-01   6.6959798e-02   1.7562583e-01   2.3673193e-02   7.2885241e-03
   2.9572208e-02   5.6531726e-01   7.8667815e-02   5.2253804e-02   9.4171691e-02   2.4978467e-02   1.5503876e-01
   2.9745276e-02   1.2205622e-01   1.2756099e-02   7.9585399e-02   3.1117665e-04   6.2648056e-01   1.2906527e-01
   2.9784424e-02   3.0077452e-02   1.9203719e-01   3.5404361e-01   1.9944434e-02   4.4697305e-02   3.2941558e-01
   3.0815674e-02   4.5758189e-01   1.4861009e-01   1.5321664e-01   1.5766311e-01   3.9699875e-03   4.8142603e-02
   3.1209962e-02   1.7304647e-01   2.0921602e-01   2.4075566e-01   5.1985107e-02   3.2295313e-02   2.6149147e-01
   3.2149083e-02   7.3394801e-02   2.9714351e-01   4.7985409e-02   7.3540264e-02   2.3457948e-02   4.5232899e-01
   3.2404898e-02   2.7575933e-02   2.6101598e-01   2.7359890e-01   2.5357199e-01   4.6615033e-02   1.0521726e-01
   3.3035718e-02   9.2720663e-02   4.0362465e-02   7.0651615e-03   3.0317358e-01   1.6230847e-02   5.0741156e-01
   3.3554701e-02   2.4859906e-01   3.7252356e-01   7.8118985e-02   3.8660488e-03   2.1743156e-01   4.5906092e-02
   3.4178300e-02   4.6772438e-02   4.1318186e-01   3.0009252e-02   3.8460699e-01   7.3347801e-02   1.7903354e-02
   3.4766795e-02   7.2850251e-03   5.0059876e-01   1.7568937e-01   9.1036539e-03   1.6739874e-01   1.0515766e-01
   3.5594703e-02   1.0906335e-01   5.0039598e-01   2.2149762e-01   5.8934111e-02   3.7669854e-02   3.6844386e-02
   3.6509211e-02   2.6507261e-01   1.9421048e-01   1.8527346e-01   7.0482134e-02   2.4709655e-01   1.3555685e-03
