31789.88791205799 0.0 
31693.23896211933 6.924505338082871E-4 
31595.605427916267 0.002809635607051142 
31497.35983749464 0.0063962094762710685 
31398.173364136812 0.011517422916302473 
31298.162699046046 0.018226739464121833 
31197.31537970945 0.026583685649689284 
31095.644694851657 0.03664736823310938 
30993.050361937978 0.04849181062942353 
30889.461516186697 0.062195331004539556 
30784.96037234826 0.07781890780395107 
30679.51836457503 0.09543938423493585 
30573.10926749365 0.11513724759070829 
30465.707354111575 0.13699700239990428 
30357.28473320199 0.16110798427408757 
30247.770156040795 0.1875750307857921 
30137.155105504073 0.21649430779232334 
30025.55465876074 0.24792950335252334 
29912.688666878057 0.2820613679230625 
29798.68814583124 0.31896004531217304 
29683.609793451058 0.3587143904008421 
29567.217376132707 0.4015227130486177 
29449.584216121377 0.44748410497013025 
29330.732530957044 0.4967168130958557 
29210.562867732642 0.5493960931816871 
29089.029007848516 0.6056861657925162 
28966.101639563436 0.6657524943640559 
28841.82731282111 0.729728893425413 
28716.04590538596 0.7978645348667309 
28588.853797664557 0.8702825621492292 
28460.077691421753 0.9472667670732847 
28329.755070934283 1.0289926583042892 
28197.811420489026 1.1157141066670275 
28064.28955446205 1.2076195059398211 
27928.983058434096 1.3050837635996906 
27792.070498964164 1.4082215379124658 
27653.044126380013 1.517685418758206 
27512.4798048682 1.6332993324232128 
27369.764487053453 1.755858790468849 
27225.163649855345 1.8854585469319183 
27078.554455366964 2.0225373766485872 
26934.718131100253 2.1627193678839736 
26809.402235218073 2.2900553421998526 
26694.55203905653 2.4117104091088386 
26587.100707823378 2.5302738380103977 
26484.20707914894 2.6485750001074253 
26383.811795102927 2.7687980852928384 
26290.063533729335 2.8857251546865808 
26197.70933638023 3.0056899136767052 
26106.969012914007 3.1284285662735676 
26017.038783659063 3.2550722708093125 
25928.85918832343 3.384336708014288 
25844.44618396119 3.5132194112607755 
25772.680782247215 3.6272806428834277 
25707.79987329606 3.7346570036839957 
25648.301912112565 3.8372571828972193 
25592.36013334597 3.937769563858207 
25542.41369982459 4.0312668230655575 
25493.996486527387 4.1257236046050965 
25447.89701766464 4.219506746983243 
25405.63607898417 4.309142272292006 
25365.61655927194 4.397657604325843 
25329.81224065756 4.480356248220598 
25295.364171784684 4.56339140721444 
25261.996452723954 4.647464196168599 
25231.03795519994 4.728956184941725 
25200.07705388872 4.814201533039736 
25171.698089410358 4.8959973118409925 
25143.621774694162 4.980683818497499 
25116.79492744839 5.0655577718017915 
25091.324142897713 5.1500416433513445 
25066.477166448432 5.236591399552815 
25042.69523988906 5.323660231602379 
25019.781925566684 5.411944409874065 
24997.770964469368 5.501260934372361 
24976.14190777494 5.5939210159260835 
24956.076096661825 5.6847125617702545 
24935.982941257313 5.780885099437698 
24916.934317471583 5.877626394387684 
24899.60260641464 5.971054238020971 
24882.520274486193 6.06913221774885 
24866.48888356728 6.167427060399021 
24851.127230613467 6.268179816562276 
24836.179606000143 6.373457870920987 
24822.180807870394 6.479672274360592 
24808.598607017113 6.591084446582049 
24795.521005289436 6.707740313031458 
24783.081620915724 6.829113655783843 
24771.4010177744 6.954474219235765 
24760.336900494825 7.08595504559367 
24749.817420548337 7.22565957665277 
24739.862750331038 7.375151454369017 
24730.62672145911 7.534153866527951 
24722.164075172 7.70398255699188 
24714.234285290706 7.894056681971818 
24707.079595344592 8.10620592545084 
24700.833632834787 8.346943692823578 
24695.446143396683 8.641757801921862 
24691.285890830637 9.031898772956328 
24688.917517045804 10.0 
