   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.0191346e-04   1.2015617e-01   6.7377728e-02   4.9006685e-02   3.7611201e-01   3.8714549e-01
   6.3955962e-04   1.5106876e-02   4.2409618e-01   1.3545248e-01   4.2504309e-02   3.8220059e-01
   8.5094827e-04   3.1407400e-01   3.8975872e-01   7.3171903e-03   2.7807625e-01   9.9228878e-03
   1.2281623e-03   7.4502662e-02   6.6852655e-01   1.1086206e-01   1.3201712e-01   1.2863447e-02
   1.6930015e-03   2.3510295e-01   1.5574479e-01   1.7556800e-02   5.4244635e-01   4.7456108e-02
   1.9021234e-03   7.4060300e-03   9.3654317e-03   4.2820634e-01   3.7020608e-01   1.8291399e-01
   1.9502510e-03   1.9444391e-01   2.1439219e-01   9.7312400e-02   1.9453379e-02   4.7244787e-01
   2.0329511e-03   2.6615559e-02   2.2286813e-02   3.5558840e-01   2.6792201e-01   3.2555427e-01
   2.0586671e-03   1.6016005e-01   4.8878573e-02   3.9495547e-01   2.5304684e-01   1.4090040e-01
   2.1566773e-03   8.7124606e-02   1.2088312e-02   4.9687444e-01   3.9142966e-01   1.0326306e-02
   2.4832249e-03   3.6403175e-01   6.1750708e-03   1.6232099e-01   1.2074568e-01   3.4424328e-01
   2.5408623e-03   1.7988478e-01   1.6726088e-01   3.0124383e-01   2.0252257e-02   3.2881740e-01
   2.7971799e-03   1.3018745e-02   1.7049203e-01   2.7219049e-01   2.4869843e-01   2.9280312e-01
   3.0813016e-03   2.4205558e-01   2.5638375e-01   3.0256887e-01   1.9093149e-01   4.9790033e-03
   3.3700969e-03   2.3444705e-02   5.7054211e-01   1.1947874e-01   2.7688866e-01   6.2756879e-03
   4.8427537e-03   7.9369190e-02   1.6453075e-01   2.6413596e-03   9.1012009e-02   6.5760394e-01
   4.9738285e-03   2.1719338e-02   5.0669913e-04   3.6340973e-01   4.1100244e-02   5.6829016e-01
   5.2083331e-03   5.3092570e-02   4.8697118e-02   2.0021255e-01   4.1121821e-01   2.8157122e-01
   5.2991882e-03   1.1553790e-02   2.2447761e-01   2.7864224e-02   7.1916819e-01   1.1636998e-02
   5.6248420e-03   1.5322835e-01   5.0132616e-01   2.2844144e-01   1.0002232e-01   1.1356884e-02
   5.7064069e-03   2.0159663e-01   3.3066355e-02   2.9340925e-01   4.6378514e-01   2.4362148e-03
   6.5037040e-03   4.5122045e-01   2.1044520e-01   4.4228943e-02   7.5271664e-03   2.8007453e-01
   7.4626866e-03   2.4143986e-02   1.1413521e-02   1.8920105e-01   7.3090430e-01   3.6874451e-02
   7.6854298e-03   1.6157192e-02   3.7722637e-01   8.4741325e-02   5.1095014e-01   3.2395488e-03
   8.3602484e-03   4.3832501e-02   4.0153523e-01   5.0660508e-01   2.0234230e-02   1.9432703e-02
   8.5404293e-03   3.0379981e-01   2.1736346e-01   4.5099097e-02   3.9876503e-01   2.6432170e-02
   8.7932098e-03   2.9302404e-01   9.1605797e-02   1.2960481e-01   2.7117152e-01   2.0580062e-01
   9.6592125e-03   7.6816277e-02   3.7206531e-01   1.9041237e-01   3.3511295e-01   1.5933878e-02
   9.7991015e-03   1.8168181e-02   2.9915764e-01   2.9717860e-01   2.8626847e-01   8.9428006e-02
   1.0011675e-02   4.5597499e-01   3.2542470e-02   2.1883472e-01   5.3914547e-02   2.2872160e-01
   1.0641005e-02   1.3956773e-01   2.0520735e-03   2.5444247e-01   2.0530607e-01   3.8799066e-01
   1.0815229e-02   3.3262704e-02   1.0538075e-01   4.7283778e-01   2.3413468e-01   1.4356885e-01
   1.1102731e-02   4.4512080e-02   2.0476190e-01   5.1485049e-01   2.1323602e-01   1.1536782e-02
   1.1461493e-02   1.3518119e-01   3.1658036e-01   2.4473608e-01   1.1818749e-01   1.7385338e-01
   1.1586512e-02   1.3065928e-01   2.0447779e-01   5.6196022e-06   2.6902693e-01   3.8424387e-01
   1.1701393e-02   2.2950440e-01   1.8227213e-02   5.4687818e-02   2.6130729e-01   4.2457189e-01
   1.1797583e-02   3.5710725e-01   3.1945277e-01   5.6835253e-02   3.8362594e-03   2.5097089e-01
   1.2163931e-02   2.6183751e-01   1.4555561e-01   2.1628192e-03   3.0975744e-01   2.6852270e-01
   1.2987013e-02   1.3786214e-01   9.4905095e-03   9.9400599e-02   9.9900100e-02   6.4035964e-01
   1.3264244e-02   1.3211112e-01   7.0537136e-02   7.7149529e-01   3.2787105e-03   9.3134953e-03
   1.4238431e-02   4.7845327e-01   8.7771902e-03   3.7545071e-02   1.2310021e-01   3.3788582e-01
   1.4655792e-02   5.2470940e-03   2.8591800e-01   1.5197960e-01   2.5992115e-01   2.8227836e-01
   1.4970094e-02   9.9845915e-02   3.1948439e-01   2.9389123e-01   1.3952484e-02   2.5785589e-01
   1.5088013e-02   9.6395641e-02   1.7602682e-02   5.8927075e-01   3.4367142e-02   2.4727578e-01
   1.5475123e-02   6.5852619e-01   2.9407846e-03   9.8242163e-02   5.9848438e-03   2.1883089e-01
   1.7088485e-02   4.9754090e-01   2.2877827e-01   2.0250704e-01   2.4817949e-02   2.9267366e-02
   1.7184307e-02   4.1119442e-02   1.0944495e-01   6.3797795e-01   1.8639020e-01   7.8831522e-03
   1.7708957e-02   5.5131038e-02   4.9702371e-01   2.2189608e-01   5.6337153e-02   1.5190306e-01
   1.7736703e-02   1.4232573e-01   1.8137054e-01   2.1231837e-01   4.2144591e-01   2.4802744e-02
   1.8889537e-02   8.4737968e-02   3.7917849e-01   3.8056139e-01   1.1166695e-01   2.4965668e-02
   1.8995357e-02   6.7834529e-01   8.4423808e-03   1.9839595e-02   2.4398480e-01   3.0392571e-02
   1.9016133e-02   1.9661355e-01   5.0867379e-02   1.2868752e-01   3.8109884e-01   2.2371658e-01
   1.9254329e-02   1.0562762e-01   1.3399086e-01   1.5197038e-01   8.7723063e-02   5.0143374e-01
   1.9508545e-02   1.2557299e-01   4.1029047e-01   7.5274642e-02   1.0150953e-01   2.6784382e-01
   2.0881239e-02   3.9102209e-01   6.6684021e-02   4.2048002e-01   6.1059808e-02   3.9872828e-02
   2.3545166e-02   2.0009214e-01   4.7842747e-02   4.3757446e-01   2.3926655e-03   2.8855282e-01
   2.3894000e-02   9.5832115e-02   8.9671271e-02   2.0257062e-01   5.5137695e-01   3.6655044e-02
