   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.0488803e-04   8.5392807e-02   4.4735063e-02   3.8588495e-02   5.4126869e-03   1.3472764e-01   1.5793619e-01   2.8887433e-02   6.2735462e-04   3.4465154e-02   1.6386836e-01   8.1887925e-02   1.3078971e-01   1.7572467e-02   2.4142552e-02   3.1365154e-02   1.9196113e-02
   4.3265088e-04   1.8033484e-01   6.8008355e-04   7.3126207e-02   2.8794669e-02   9.3461835e-03   4.1576459e-02   9.5194467e-02   1.4946850e-02   3.7503248e-03   7.6029009e-03   1.8304557e-01   3.0959029e-02   1.0941309e-01   7.4667265e-02   2.6636695e-02   1.1949271e-01
   4.3873641e-04   7.8864801e-02   4.5401182e-02   8.6366409e-02   3.3304668e-02   8.7986629e-02   1.5379065e-03   6.5827161e-02   4.7704963e-02   1.4050200e-02   5.3476146e-02   2.0113185e-02   4.7878609e-02   1.6903286e-01   3.5511821e-02   1.4688556e-01   6.5619163e-02
   6.1627040e-04   1.3396853e-01   3.0594283e-02   4.3619880e-02   1.5716495e-01   5.4276373e-02   1.1000360e-02   1.0900622e-01   7.6940386e-02   1.0989414e-02   1.4834127e-01   2.0163127e-02   7.1415090e-02   3.3377723e-03   2.7547235e-02   1.2175246e-02   8.8843599e-02
   6.2162767e-04   4.8396798e-02   1.5183284e-01   6.6054299e-03   2.1953823e-02   2.2398180e-03   1.0786421e-01   2.1827693e-02   4.0449012e-02   1.7893554e-02   3.8654262e-02   1.3739934e-01   8.7927003e-02   2.8221940e-02   1.4014124e-01   1.1177830e-01   3.6193109e-02
   8.2299511e-04   2.6186891e-02   6.2989632e-02   1.2181006e-01   2.7684804e-02   1.2870989e-01   2.5026035e-03   6.7710662e-02   9.9814115e-02   1.2375729e-02   1.4512413e-01   1.4839192e-01   1.2683506e-02   7.6142399e-04   1.0728904e-01   2.2722502e-02   1.2420101e-02
   8.2376866e-04   1.2148111e-01   5.8211379e-02   1.3174019e-01   1.6168781e-02   4.2546487e-03   5.8500673e-02   1.1397836e-01   1.8161302e-02   2.2848358e-02   4.7937890e-02   8.5704691e-02   5.0782305e-02   3.0575647e-02   1.1079752e-01   5.9401645e-03   1.2209322e-01
   1.0198003e-03   5.2719046e-02   4.1649714e-03   1.5966990e-02   2.2739209e-03   5.4297440e-02   1.0869584e-01   2.8697906e-03   1.4800149e-01   1.3949089e-01   3.8459680e-02   1.1114620e-01   1.3117267e-02   4.5086007e-02   7.3655112e-02   1.4546767e-01   4.3567876e-02
   1.1644595e-03   1.5980326e-01   1.0719785e-01   5.1289594e-02   1.1798978e-01   1.4685220e-04   1.3933037e-01   6.8677104e-02   1.4255086e-02   3.4646336e-02   5.9695012e-03   1.4826285e-01   2.4127752e-02   2.5000644e-02   2.2946487e-02   6.3281730e-03   7.2863907e-02
   1.2897200e-03   1.4907506e-01   1.2876101e-01   6.8595930e-03   7.0486759e-02   1.2044188e-01   3.1969306e-02   1.6652258e-02   2.9841327e-02   2.9645839e-02   7.5092490e-03   1.0770203e-01   5.1712094e-02   1.3393692e-01   5.3945008e-02   3.6668931e-02   2.3503015e-02
   1.4456177e-03   1.0514331e-02   6.8686312e-03   1.4677245e-01   4.8104971e-02   9.4846108e-02   1.5050960e-01   1.7852184e-02   1.7807307e-01   1.3393014e-01   4.8804044e-02   3.7991999e-02   1.5214814e-02   1.9578015e-02   2.5748502e-02   4.6611242e-02   1.7134285e-02
   1.7007580e-03   5.6338619e-02   1.1723975e-02   4.7522813e-02   1.3338426e-01   1.4618023e-01   4.6088742e-02   1.4902611e-01   1.4336937e-02   9.0170512e-02   6.3460278e-02   2.0821622e-02   2.7896020e-02   4.3834819e-02   1.6449612e-02   1.8901449e-02   1.1216324e-01
   1.7296305e-03   4.3318698e-02   1.0076993e-01   1.5835689e-04   2.4676290e-03   5.8472267e-02   2.8112978e-02   1.0075161e-01   5.1401948e-03   1.9798775e-01   6.3988898e-02   2.0404470e-04   1.7723019e-02   8.6458420e-02   7.8735263e-03   1.1560653e-01   1.6923653e-01
   1.9977266e-03   7.6945048e-04   1.5008288e-01   1.1252923e-01   5.9191556e-02   3.2396100e-02   2.4071796e-02   3.6233275e-02   1.1431426e-04   1.2905325e-01   6.1216400e-02   1.1607869e-01   7.0795139e-02   1.1894805e-01   3.2017559e-02   3.5568245e-02   1.8936345e-02
   2.0244476e-03   3.8259663e-02   2.2292325e-02   1.6422425e-01   1.2464799e-01   4.0292181e-03   4.6099582e-02   1.2881556e-04   1.3450656e-01   7.6581271e-02   5.8420912e-03   3.2874962e-02   1.0442098e-01   6.2065259e-02   5.6114058e-02   4.8157467e-02   7.7731061e-02
   2.0704721e-03   1.3899495e-02   5.4491667e-03   7.5085565e-02   1.7099687e-02   1.2706829e-02   2.7518768e-02   1.2569046e-01   5.4911095e-02   1.4431056e-01   6.3207157e-02   1.1154073e-02   1.4051553e-01   1.1777795e-01   1.6633373e-02   1.3673010e-01   3.5239722e-02
   2.5638224e-03   3.2522955e-02   3.0959310e-02   1.7073495e-01   1.5223165e-02   1.0520291e-01   7.1845367e-02   1.3669583e-02   9.1708366e-02   9.5531194e-02   3.2530189e-03   2.9362742e-04   1.8371215e-02   1.2974496e-01   6.5727228e-02   1.5128813e-01   1.3601947e-03
   2.9973919e-03   1.2522645e-02   9.5802716e-03   1.2415423e-02   1.4480344e-01   9.5267519e-02   1.4045511e-01   4.3327547e-02   2.9783368e-02   8.5455778e-02   1.5085218e-01   3.1652683e-02   7.2403504e-02   2.7192054e-03   6.2217494e-03   3.1861635e-02   1.2768055e-01
   3.0730359e-03   3.1045542e-02   7.6484888e-02   1.4280767e-01   8.2879373e-02   7.7460627e-03   2.7310151e-02   2.0098582e-02   1.2141862e-01   2.6394702e-02   1.3813568e-01   2.3504169e-03   1.1278687e-01   1.1565025e-02   1.4197365e-01   1.5799242e-02   3.8130490e-02
   3.1183228e-03   2.5869904e-03   1.5075164e-01   8.9924115e-03   1.0781650e-02   1.2223125e-01   1.4762892e-01   7.7099473e-03   2.8852875e-02   1.3225796e-02   7.0452734e-03   5.7445813e-02   1.5210385e-01   3.2966263e-02   9.6893015e-02   1.3523624e-01   2.2429742e-02
   3.3152563e-03   3.5191074e-03   7.5950528e-02   8.0488896e-03   1.6295567e-03   1.5956466e-01   3.6635252e-02   1.2986269e-01   1.8927359e-02   1.2101057e-01   1.8727015e-02   1.3975767e-01   2.6831843e-02   4.6116375e-02   1.4920495e-01   2.6080468e-02   3.4817817e-02
   3.4078891e-03   1.3175558e-03   3.6868567e-02   1.2810058e-01   3.1298879e-02   8.7505632e-02   5.5122287e-02   5.3908724e-02   5.0723354e-03   1.0613353e-01   8.5178819e-02   9.7862478e-02   1.0748596e-01   3.1495770e-03   1.0909608e-01   7.6074526e-02   1.2416581e-02
   3.5447755e-03   6.1089127e-02   7.6062454e-02   1.3759831e-05   1.4661345e-01   2.0391694e-02   4.7389648e-02   1.1641972e-02   1.3969259e-01   6.5590210e-02   5.2750535e-02   8.4742170e-05   6.6945978e-02   1.6462579e-01   2.5596038e-03   8.9943921e-02   5.1059746e-02
