   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.4021326e-04   3.5534458e-02   1.1118971e-01   1.2601587e-01   2.5646989e-02   1.4940446e-02   9.4819292e-02   1.7127157e-01   1.2152059e-02   3.1782850e-02   8.8462387e-03   6.6400001e-02   1.3100241e-01   1.7025790e-01
   8.1863319e-04   8.3638866e-04   2.6189295e-02   4.5071263e-02   4.8955935e-03   8.6568163e-03   5.2036131e-03   4.2818797e-02   7.6758629e-02   1.2962232e-01   1.4516094e-01   1.5335707e-01   1.6733488e-01   1.9327575e-01
   1.1039197e-03   2.2365614e-03   4.1229748e-02   1.7684341e-01   2.5871847e-02   1.5423743e-02   2.2615690e-01   2.1565076e-01   8.9475153e-03   2.0615123e-01   2.8364689e-02   7.2115227e-03   6.8673024e-03   3.7940860e-02
   2.3406197e-03   3.1602519e-02   1.2375678e-01   1.1141258e-03   1.6777159e-01   1.0484405e-01   1.4485249e-02   5.3827929e-02   7.1753721e-03   1.6522602e-01   1.3683836e-01   1.7284824e-02   7.6337444e-02   9.7395115e-02
   2.8842083e-03   1.1051771e-03   1.3103856e-02   4.0393053e-02   1.0953891e-01   2.3507911e-01   1.2992264e-02   7.3291994e-02   1.4441002e-01   5.6002643e-02   9.1380160e-03   2.1505981e-03   1.6361615e-01   1.3629399e-01
   4.8980844e-03   1.0883784e-02   2.2220545e-02   1.9507424e-01   4.5664583e-03   7.1466067e-02   1.3227435e-02   2.6434763e-01   2.5971251e-03   5.7101489e-02   7.9491021e-02   8.6590088e-02   1.8081864e-01   6.7173956e-03
   5.6678012e-03   1.1189510e-02   1.0423362e-01   1.8206690e-01   7.5347128e-05   7.7088385e-02   4.5533841e-03   9.6861006e-02   9.2934645e-02   1.7627347e-01   2.2146973e-02   2.8728815e-02   3.8286894e-02   1.5989326e-01
   6.8861413e-03   1.8687426e-01   7.3040119e-02   4.6566424e-03   6.7858704e-04   1.8480354e-01   3.6520607e-02   1.4400716e-01   4.1376026e-02   1.2571587e-01   7.7605017e-03   7.3809427e-03   1.5643299e-01   2.3866620e-02
   8.3249315e-03   3.8055197e-02   1.3749150e-01   9.4046259e-02   1.3339158e-01   1.5709565e-01   1.9550692e-02   1.9659598e-02   1.3799258e-01   1.7028638e-02   6.9494578e-02   2.2697690e-02   1.4323045e-01   1.9406577e-03
