18.0 300977.5 
16.0 300977.5 
16.0 300977.5 
16.0 300977.5 
16.0 300977.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
16.0 304722.5 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 324050.0 
15.0 327200.0 
15.0 327200.0 
15.0 327200.0 
15.0 327200.0 
15.0 327200.0 
15.0 328400.0 
15.0 328400.0 
15.0 328400.0 
15.0 328400.0 
15.0 328400.0 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
14.0 336762.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
13.0 351837.5 
